Date,Pays,Filiäre,Valeur (Mt),;
"2022-05,""Croatie"",""Biomasse"",,";
"2022-06,""Croatie"",""Biomasse"",,";
"2022-07,""Croatie"",""Biomasse"",,";
"2022-08,""Croatie"",""Biomasse"",,";
"2022-09,""Croatie"",""Biomasse"",,";
"2022-10,""Croatie"",""Biomasse"",,";
"2022-11,""Croatie"",""Biomasse"",,";
"2022-12,""Croatie"",""Biomasse"",,";
"2023-01,""Croatie"",""Biomasse"",,";
"2023-02,""Croatie"",""Biomasse"",,";
"2023-03,""Croatie"",""Biomasse"",,";
"2023-04,""Croatie"",""Biomasse"",,";
"2023-05,""Croatie"",""Biomasse"",,";
"2023-06,""Croatie"",""Biomasse"",,";
"2023-07,""Croatie"",""Biomasse"",,";
"2023-08,""Croatie"",""Biomasse"",,";
"2023-09,""Croatie"",""Biomasse"",,";
"2023-10,""Croatie"",""Biomasse"",,";
"2023-11,""Croatie"",""Biomasse"",,";
"2023-12,""Croatie"",""Biomasse"",,";
"2024-01,""Croatie"",""Biomasse"",,";
"2024-02,""Croatie"",""Biomasse"",,";
"2024-03,""Croatie"",""Biomasse"",,";
"2024-04,""Croatie"",""Biomasse"",,";
"2024-05,""Croatie"",""Biomasse"",,";
"2024-06,""Croatie"",""Biomasse"",,";
"2024-07,""Croatie"",""Biomasse"",,";
"2024-08,""Croatie"",""Biomasse"",,";
"2024-09,""Croatie"",""Biomasse"",,";
"2024-10,""Croatie"",""Biomasse"",,";
"2024-11,""Croatie"",""Biomasse"",,";
"2024-12,""Croatie"",""Biomasse"",,";
"2025-01,""Croatie"",""Biomasse"",,";
"2025-02,""Croatie"",""Biomasse"",,";
"2025-03,""Croatie"",""Biomasse"",,";
"2025-04,""Croatie"",""Biomasse"",,";
"2025-05,""Croatie"",""Biomasse"",,";
"2025-06,""Croatie"",""Biomasse"",,";
"2025-07,""Croatie"",""Biomasse"",,";
"2025-08,""Croatie"",""Biomasse"",,";
"2025-09,""Croatie"",""Biomasse"",,";
"2025-10,""Croatie"",""Biomasse"",,";
"2025-11,""Croatie"",""Biomasse"",,";
"2016-01,""Croatie"",""Eolien en mer"",,";
"2016-02,""Croatie"",""Eolien en mer"",,";
"2016-03,""Croatie"",""Eolien en mer"",,";
"2016-04,""Croatie"",""Eolien en mer"",,";
"2016-05,""Croatie"",""Eolien en mer"",,";
"2016-06,""Croatie"",""Eolien en mer"",,";
"2016-07,""Croatie"",""Eolien en mer"",,";
"2016-08,""Croatie"",""Eolien en mer"",,";
"2016-09,""Croatie"",""Eolien en mer"",,";
"2016-10,""Croatie"",""Eolien en mer"",,";
"2016-11,""Croatie"",""Eolien en mer"",,";
"2016-12,""Croatie"",""Eolien en mer"",,";
"2017-01,""Croatie"",""Eolien en mer"",,";
"2017-02,""Croatie"",""Eolien en mer"",,";
"2017-03,""Croatie"",""Eolien en mer"",,";
"2017-04,""Croatie"",""Eolien en mer"",,";
"2017-05,""Croatie"",""Eolien en mer"",,";
"2017-06,""Croatie"",""Eolien en mer"",,";
"2017-07,""Croatie"",""Eolien en mer"",,";
"2017-08,""Croatie"",""Eolien en mer"",,";
"2017-09,""Croatie"",""Eolien en mer"",,";
"2017-10,""Croatie"",""Eolien en mer"",,";
"2017-11,""Croatie"",""Eolien en mer"",,";
"2017-12,""Croatie"",""Eolien en mer"",,";
"2018-01,""Croatie"",""Eolien en mer"",,";
"2018-02,""Croatie"",""Eolien en mer"",,";
"2018-03,""Croatie"",""Eolien en mer"",,";
"2018-04,""Croatie"",""Eolien en mer"",,";
"2018-05,""Croatie"",""Eolien en mer"",,";
"2018-06,""Croatie"",""Eolien en mer"",,";
"2018-07,""Croatie"",""Eolien en mer"",,";
"2018-08,""Croatie"",""Eolien en mer"",,";
"2018-09,""Croatie"",""Eolien en mer"",,";
"2018-10,""Croatie"",""Eolien en mer"",,";
"2018-11,""Croatie"",""Eolien en mer"",,";
"2018-12,""Croatie"",""Eolien en mer"",,";
"2019-01,""Croatie"",""Eolien en mer"",,";
"2019-02,""Croatie"",""Eolien en mer"",,";
"2019-03,""Croatie"",""Eolien en mer"",,";
"2019-04,""Croatie"",""Eolien en mer"",,";
"2019-05,""Croatie"",""Eolien en mer"",,";
"2019-06,""Croatie"",""Eolien en mer"",,";
"2019-07,""Croatie"",""Eolien en mer"",,";
"2019-08,""Croatie"",""Eolien en mer"",,";
"2019-09,""Croatie"",""Eolien en mer"",,";
"2019-10,""Croatie"",""Eolien en mer"",,";
"2019-11,""Croatie"",""Eolien en mer"",,";
"2019-12,""Croatie"",""Eolien en mer"",,";
"2020-01,""Croatie"",""Eolien en mer"",,";
"2020-02,""Croatie"",""Eolien en mer"",,";
"2020-03,""Croatie"",""Eolien en mer"",,";
"2020-04,""Croatie"",""Eolien en mer"",,";
"2020-05,""Croatie"",""Eolien en mer"",,";
"2020-06,""Croatie"",""Eolien en mer"",,";
"2020-07,""Croatie"",""Eolien en mer"",,";
"2020-08,""Croatie"",""Eolien en mer"",,";
"2020-09,""Croatie"",""Eolien en mer"",,";
"2020-10,""Croatie"",""Eolien en mer"",,";
"2020-11,""Croatie"",""Eolien en mer"",,";
"2020-12,""Croatie"",""Eolien en mer"",,";
"2021-01,""Croatie"",""Eolien en mer"",,";
"2021-02,""Croatie"",""Eolien en mer"",,";
"2021-03,""Croatie"",""Eolien en mer"",,";
"2021-04,""Croatie"",""Eolien en mer"",,";
"2021-05,""Croatie"",""Eolien en mer"",,";
"2021-06,""Croatie"",""Eolien en mer"",,";
"2021-07,""Croatie"",""Eolien en mer"",,";
"2021-08,""Croatie"",""Eolien en mer"",,";
"2021-09,""Croatie"",""Eolien en mer"",,";
"2021-10,""Croatie"",""Eolien en mer"",,";
"2021-11,""Croatie"",""Eolien en mer"",,";
"2021-12,""Croatie"",""Eolien en mer"",,";
"2022-01,""Croatie"",""Eolien en mer"",,";
"2022-02,""Croatie"",""Eolien en mer"",,";
"2022-03,""Croatie"",""Eolien en mer"",,";
"2022-04,""Croatie"",""Eolien en mer"",,";
"2022-05,""Croatie"",""Eolien en mer"",,";
"2022-06,""Croatie"",""Eolien en mer"",,";
"2022-07,""Croatie"",""Eolien en mer"",,";
"2022-08,""Croatie"",""Eolien en mer"",,";
"2022-09,""Croatie"",""Eolien en mer"",,";
"2022-10,""Croatie"",""Eolien en mer"",,";
"2022-11,""Croatie"",""Eolien en mer"",,";
"2022-12,""Croatie"",""Eolien en mer"",,";
"2023-01,""Croatie"",""Eolien en mer"",,";
"2023-02,""Croatie"",""Eolien en mer"",,";
"2023-03,""Croatie"",""Eolien en mer"",,";
"2023-04,""Croatie"",""Eolien en mer"",,";
"2023-05,""Croatie"",""Eolien en mer"",,";
"2023-06,""Croatie"",""Eolien en mer"",,";
"2023-07,""Croatie"",""Eolien en mer"",,";
"2023-08,""Croatie"",""Eolien en mer"",,";
"2023-09,""Croatie"",""Eolien en mer"",,";
"2023-10,""Croatie"",""Eolien en mer"",,";
"2023-11,""Croatie"",""Eolien en mer"",,";
"2023-12,""Croatie"",""Eolien en mer"",,";
"2024-01,""Croatie"",""Eolien en mer"",,";
"2024-02,""Croatie"",""Eolien en mer"",,";
"2024-03,""Croatie"",""Eolien en mer"",,";
"2024-04,""Croatie"",""Eolien en mer"",,";
"2024-05,""Croatie"",""Eolien en mer"",,";
"2024-06,""Croatie"",""Eolien en mer"",,";
"2024-07,""Croatie"",""Eolien en mer"",,";
"2024-08,""Croatie"",""Eolien en mer"",,";
"2024-09,""Croatie"",""Eolien en mer"",,";
"2024-10,""Croatie"",""Eolien en mer"",,";
"2024-11,""Croatie"",""Eolien en mer"",,";
"2024-12,""Croatie"",""Eolien en mer"",,";
"2025-01,""Croatie"",""Eolien en mer"",,";
"2025-02,""Croatie"",""Eolien en mer"",,";
"2025-03,""Croatie"",""Eolien en mer"",,";
"2025-04,""Croatie"",""Eolien en mer"",,";
"2025-05,""Croatie"",""Eolien en mer"",,";
"2025-06,""Croatie"",""Eolien en mer"",,";
"2025-07,""Croatie"",""Eolien en mer"",,";
"2025-08,""Croatie"",""Eolien en mer"",,";
"2025-09,""Croatie"",""Eolien en mer"",,";
"2025-10,""Croatie"",""Eolien en mer"",,";
"2025-11,""Croatie"",""Eolien en mer"",,";
"2016-01,""Croatie"",""Solaire"",,";
"2016-02,""Croatie"",""Solaire"",,";
"2016-03,""Croatie"",""Solaire"",,";
"2016-04,""Croatie"",""Solaire"",,";
"2016-05,""Croatie"",""Solaire"",,";
"2016-06,""Croatie"",""Solaire"",,";
"2016-07,""Croatie"",""Solaire"",,";
"2016-08,""Croatie"",""Solaire"",,";
"2016-09,""Croatie"",""Solaire"",,";
"2016-10,""Croatie"",""Solaire"",,";
"2016-11,""Croatie"",""Solaire"",,";
"2016-12,""Croatie"",""Solaire"",,";
"2017-01,""Croatie"",""Solaire"",,";
"2017-02,""Croatie"",""Solaire"",,";
"2017-03,""Croatie"",""Solaire"",,";
"2017-04,""Croatie"",""Solaire"",,";
"2017-05,""Croatie"",""Solaire"",,";
"2017-06,""Croatie"",""Solaire"",,";
"2017-07,""Croatie"",""Solaire"",,";
"2017-08,""Croatie"",""Solaire"",,";
"2017-09,""Croatie"",""Solaire"",,";
"2017-10,""Croatie"",""Solaire"",,";
"2017-11,""Croatie"",""Solaire"",,";
"2017-12,""Croatie"",""Solaire"",,";
"2018-01,""Croatie"",""Solaire"",,";
"2018-02,""Croatie"",""Solaire"",,";
"2018-03,""Croatie"",""Solaire"",,";
"2018-04,""Croatie"",""Solaire"",,";
"2018-05,""Croatie"",""Solaire"",,";
"2018-06,""Croatie"",""Solaire"",,";
"2018-07,""Croatie"",""Solaire"",,";
"2018-08,""Croatie"",""Solaire"",,";
"2018-09,""Croatie"",""Solaire"",,";
"2018-10,""Croatie"",""Solaire"",,";
"2018-11,""Croatie"",""Solaire"",,";
"2018-12,""Croatie"",""Solaire"",,";
"2019-01,""Croatie"",""Solaire"",,";
"2019-02,""Croatie"",""Solaire"",,";
"2019-03,""Croatie"",""Solaire"",,";
"2019-04,""Croatie"",""Solaire"",,";
"2019-05,""Croatie"",""Solaire"",,";
"2019-06,""Croatie"",""Solaire"",,";
"2019-07,""Croatie"",""Solaire"",,";
"2019-08,""Croatie"",""Solaire"",,";
"2019-09,""Croatie"",""Solaire"",,";
"2019-10,""Croatie"",""Solaire"",,";
"2019-11,""Croatie"",""Solaire"",,";
"2019-12,""Croatie"",""Solaire"",,";
"2020-01,""Croatie"",""Solaire"",,";
"2020-02,""Croatie"",""Solaire"",,";
"2020-03,""Croatie"",""Solaire"",,";
"2020-04,""Croatie"",""Solaire"",,";
"2020-05,""Croatie"",""Solaire"",,";
"2020-06,""Croatie"",""Solaire"",,";
"2020-07,""Croatie"",""Solaire"",,";
"2020-08,""Croatie"",""Solaire"",,";
"2020-09,""Croatie"",""Solaire"",,";
"2020-10,""Croatie"",""Solaire"",,";
"2020-11,""Croatie"",""Solaire"",,";
"2020-12,""Croatie"",""Solaire"",,";
"2021-01,""Croatie"",""Solaire"",,";
"2021-02,""Croatie"",""Solaire"",,";
"2021-03,""Croatie"",""Solaire"",,";
"2021-04,""Croatie"",""Solaire"",,";
"2021-05,""Croatie"",""Solaire"",,";
"2021-06,""Croatie"",""Solaire"",,";
"2021-07,""Croatie"",""Solaire"",,";
"2021-08,""Croatie"",""Solaire"",,";
"2021-09,""Croatie"",""Solaire"",,";
"2021-10,""Croatie"",""Solaire"",,";
"2021-11,""Croatie"",""Solaire"",,";
"2021-12,""Croatie"",""Solaire"",,";
"2022-01,""Croatie"",""Solaire"",,";
"2022-02,""Croatie"",""Solaire"",,";
"2022-03,""Croatie"",""Solaire"",,";
"2022-04,""Croatie"",""Solaire"",,";
"2022-05,""Croatie"",""Solaire"",,";
"2022-06,""Croatie"",""Solaire"",,";
"2022-07,""Croatie"",""Solaire"",,";
"2022-08,""Croatie"",""Solaire"",,";
"2022-09,""Croatie"",""Solaire"",,";
"2022-10,""Croatie"",""Solaire"",,";
"2022-11,""Croatie"",""Solaire"",,";
"2022-12,""Croatie"",""Solaire"",,";
"2023-01,""Croatie"",""Solaire"",,";
"2023-02,""Croatie"",""Solaire"",,";
"2023-03,""Croatie"",""Solaire"",,";
"2023-04,""Croatie"",""Solaire"",,";
"2023-05,""Croatie"",""Solaire"",,";
"2023-06,""Croatie"",""Solaire"",,";
"2023-07,""Croatie"",""Solaire"",,";
"2023-08,""Croatie"",""Solaire"",,";
"2023-09,""Croatie"",""Solaire"",,";
"2023-10,""Croatie"",""Solaire"",,";
"2023-11,""Croatie"",""Solaire"",,";
"2023-12,""Croatie"",""Solaire"",,";
"2024-01,""Croatie"",""Solaire"",,";
"2024-02,""Croatie"",""Solaire"",,";
"2024-03,""Croatie"",""Solaire"",,";
"2024-04,""Croatie"",""Solaire"",,";
"2024-05,""Croatie"",""Solaire"",,";
"2024-06,""Croatie"",""Solaire"",,";
"2024-07,""Croatie"",""Solaire"",,";
"2024-08,""Croatie"",""Solaire"",,";
"2024-09,""Croatie"",""Solaire"",,";
"2024-10,""Croatie"",""Solaire"",,";
"2024-11,""Croatie"",""Solaire"",,";
"2024-12,""Croatie"",""Solaire"",,";
"2025-01,""Croatie"",""Solaire"",,";
"2025-02,""Croatie"",""Solaire"",,";
"2025-03,""Croatie"",""Solaire"",,";
"2025-04,""Croatie"",""Solaire"",,";
"2025-05,""Croatie"",""Solaire"",,";
"2025-06,""Croatie"",""Solaire"",,";
"2025-07,""Croatie"",""Solaire"",,";
"2025-08,""Croatie"",""Solaire"",,";
"2025-09,""Croatie"",""Solaire"",,";
"2025-10,""Croatie"",""Solaire"",,";
"2025-11,""Croatie"",""Solaire"",,";
"2016-01,""Croatie"",""Hydraulique"",,";
"2016-02,""Croatie"",""Hydraulique"",,";
"2016-03,""Croatie"",""Hydraulique"",,";
"2016-04,""Croatie"",""Hydraulique"",,";
"2016-05,""Croatie"",""Hydraulique"",,";
"2016-06,""Croatie"",""Hydraulique"",,";
"2016-07,""Croatie"",""Hydraulique"",,";
"2016-08,""Croatie"",""Hydraulique"",,";
"2016-09,""Croatie"",""Hydraulique"",,";
"2016-10,""Croatie"",""Hydraulique"",,";
"2016-11,""Croatie"",""Hydraulique"",,";
"2016-12,""Croatie"",""Hydraulique"",,";
"2017-01,""Croatie"",""Hydraulique"",,";
"2017-02,""Croatie"",""Hydraulique"",,";
"2017-03,""Croatie"",""Hydraulique"",,";
"2017-04,""Croatie"",""Hydraulique"",,";
"2017-05,""Croatie"",""Hydraulique"",,";
"2017-06,""Croatie"",""Hydraulique"",,";
"2017-07,""Croatie"",""Hydraulique"",,";
"2017-08,""Croatie"",""Hydraulique"",,";
"2017-09,""Croatie"",""Hydraulique"",,";
"2017-10,""Croatie"",""Hydraulique"",,";
"2017-11,""Croatie"",""Hydraulique"",,";
"2017-12,""Croatie"",""Hydraulique"",,";
"2018-01,""Croatie"",""Hydraulique"",,";
"2018-02,""Croatie"",""Hydraulique"",,";
"2018-03,""Croatie"",""Hydraulique"",,";
"2018-04,""Croatie"",""Hydraulique"",,";
"2018-05,""Croatie"",""Hydraulique"",,";
"2018-06,""Croatie"",""Hydraulique"",,";
"2018-07,""Croatie"",""Hydraulique"",,";
"2018-08,""Croatie"",""Hydraulique"",,";
"2018-09,""Croatie"",""Hydraulique"",,";
"2018-10,""Croatie"",""Hydraulique"",,";
"2018-11,""Croatie"",""Hydraulique"",,";
"2018-12,""Croatie"",""Hydraulique"",,";
"2019-01,""Croatie"",""Hydraulique"",,";
"2019-02,""Croatie"",""Hydraulique"",,";
"2019-03,""Croatie"",""Hydraulique"",,";
"2019-04,""Croatie"",""Hydraulique"",,";
"2019-05,""Croatie"",""Hydraulique"",,";
"2019-06,""Croatie"",""Hydraulique"",,";
"2019-07,""Croatie"",""Hydraulique"",,";
"2019-08,""Croatie"",""Hydraulique"",,";
"2019-09,""Croatie"",""Hydraulique"",,";
"2019-10,""Croatie"",""Hydraulique"",,";
"2019-11,""Croatie"",""Hydraulique"",,";
"2019-12,""Croatie"",""Hydraulique"",,";
"2020-01,""Croatie"",""Hydraulique"",,";
"2020-02,""Croatie"",""Hydraulique"",,";
"2020-03,""Croatie"",""Hydraulique"",,";
"2020-04,""Croatie"",""Hydraulique"",,";
"2020-05,""Croatie"",""Hydraulique"",,";
"2020-06,""Croatie"",""Hydraulique"",,";
"2020-07,""Croatie"",""Hydraulique"",,";
"2020-08,""Croatie"",""Hydraulique"",,";
"2020-09,""Croatie"",""Hydraulique"",,";
"2020-10,""Croatie"",""Hydraulique"",,";
"2020-11,""Croatie"",""Hydraulique"",,";
"2020-12,""Croatie"",""Hydraulique"",,";
"2021-01,""Croatie"",""Hydraulique"",,";
"2021-02,""Croatie"",""Hydraulique"",,";
"2021-03,""Croatie"",""Hydraulique"",,";
"2021-04,""Croatie"",""Hydraulique"",,";
"2021-05,""Croatie"",""Hydraulique"",,";
"2021-06,""Croatie"",""Hydraulique"",,";
"2021-07,""Croatie"",""Hydraulique"",,";
"2021-08,""Croatie"",""Hydraulique"",,";
"2021-09,""Croatie"",""Hydraulique"",,";
"2021-10,""Croatie"",""Hydraulique"",,";
"2021-11,""Croatie"",""Hydraulique"",,";
"2021-12,""Croatie"",""Hydraulique"",,";
"2022-01,""Croatie"",""Hydraulique"",,";
"2022-02,""Croatie"",""Hydraulique"",,";
"2022-03,""Croatie"",""Hydraulique"",,";
"2022-04,""Croatie"",""Hydraulique"",,";
"2022-05,""Croatie"",""Hydraulique"",,";
"2022-06,""Croatie"",""Hydraulique"",,";
"2022-07,""Croatie"",""Hydraulique"",,";
"2022-08,""Croatie"",""Hydraulique"",,";
"2022-09,""Croatie"",""Hydraulique"",,";
"2022-10,""Croatie"",""Hydraulique"",,";
"2022-11,""Croatie"",""Hydraulique"",,";
"2022-12,""Croatie"",""Hydraulique"",,";
"2023-01,""Croatie"",""Hydraulique"",,";
"2023-02,""Croatie"",""Hydraulique"",,";
"2023-03,""Croatie"",""Hydraulique"",,";
"2023-04,""Croatie"",""Hydraulique"",,";
"2023-05,""Croatie"",""Hydraulique"",,";
"2023-06,""Croatie"",""Hydraulique"",,";
"2023-07,""Croatie"",""Hydraulique"",,";
"2023-08,""Croatie"",""Hydraulique"",,";
"2023-09,""Croatie"",""Hydraulique"",,";
"2023-10,""Croatie"",""Hydraulique"",,";
"2023-11,""Croatie"",""Hydraulique"",,";
"2023-12,""Croatie"",""Hydraulique"",,";
"2024-01,""Croatie"",""Hydraulique"",,";
"2024-02,""Croatie"",""Hydraulique"",,";
"2024-03,""Croatie"",""Hydraulique"",,";
"2024-04,""Croatie"",""Hydraulique"",,";
"2024-05,""Croatie"",""Hydraulique"",,";
"2024-06,""Croatie"",""Hydraulique"",,";
"2024-07,""Croatie"",""Hydraulique"",,";
"2024-08,""Croatie"",""Hydraulique"",,";
"2024-09,""Croatie"",""Hydraulique"",,";
"2024-10,""Croatie"",""Hydraulique"",,";
"2024-11,""Croatie"",""Hydraulique"",,";
"2024-12,""Croatie"",""Hydraulique"",,";
"2025-01,""Croatie"",""Hydraulique"",,";
"2025-02,""Croatie"",""Hydraulique"",,";
"2025-03,""Croatie"",""Hydraulique"",,";
"2025-04,""Croatie"",""Hydraulique"",,";
"2025-05,""Croatie"",""Hydraulique"",,";
"2025-06,""Croatie"",""Hydraulique"",,";
"2025-07,""Croatie"",""Hydraulique"",,";
"2025-08,""Croatie"",""Hydraulique"",,";
"2025-09,""Croatie"",""Hydraulique"",,";
"2025-10,""Croatie"",""Hydraulique"",,";
"2025-11,""Croatie"",""Hydraulique"",,";
"2016-01,""Croatie"",""Fioul"",,";
"2016-02,""Croatie"",""Fioul"",,";
"2016-03,""Croatie"",""Fioul"",,";
"2016-04,""Croatie"",""Fioul"",,";
"2016-05,""Croatie"",""Fioul"",,";
"2016-06,""Croatie"",""Fioul"",,";
"2016-07,""Croatie"",""Fioul"",,";
"2016-08,""Croatie"",""Fioul"",,";
"2016-09,""Croatie"",""Fioul"",,";
"2016-10,""Croatie"",""Fioul"",,";
"2016-11,""Croatie"",""Fioul"",,";
"2016-12,""Croatie"",""Fioul"",,";
"2017-01,""Croatie"",""Fioul"",,";
"2017-02,""Croatie"",""Fioul"",,";
"2017-03,""Croatie"",""Fioul"",,";
"2017-04,""Croatie"",""Fioul"",,";
"2017-05,""Croatie"",""Fioul"",,";
"2017-06,""Croatie"",""Fioul"",,";
"2017-07,""Croatie"",""Fioul"",,";
"2017-08,""Croatie"",""Fioul"",,";
"2017-09,""Croatie"",""Fioul"",,";
"2017-10,""Croatie"",""Fioul"",,";
"2017-11,""Croatie"",""Fioul"",,";
"2017-12,""Croatie"",""Fioul"",,";
"2018-01,""Croatie"",""Fioul"",,";
"2018-02,""Croatie"",""Fioul"",,";
"2018-03,""Croatie"",""Fioul"",,";
"2018-04,""Croatie"",""Fioul"",,";
"2018-05,""Croatie"",""Fioul"",,";
"2018-06,""Croatie"",""Fioul"",,";
"2018-07,""Croatie"",""Fioul"",,";
"2018-08,""Croatie"",""Fioul"",,";
"2018-09,""Croatie"",""Fioul"",,";
"2018-10,""Croatie"",""Fioul"",,";
"2018-11,""Croatie"",""Fioul"",,";
"2018-12,""Croatie"",""Fioul"",1,";2,88844
"2019-01,""Croatie"",""Fioul"",0,110965931";
"2019-02,""Croatie"",""Fioul"",0,808196699";
"2019-03,""Croatie"",""Fioul"",0,652412679";
"2019-04,""Croatie"",""Fioul"",0,442799428";
"2019-05,""Croatie"",""Fioul"",,";
"2019-06,""Croatie"",""Fioul"",,";
"2019-07,""Croatie"",""Fioul"",,";
"2019-08,""Croatie"",""Fioul"",,";
"2019-09,""Croatie"",""Fioul"",,";
"2019-10,""Croatie"",""Fioul"",0,56907538";
"2019-11,""Croatie"",""Fioul"",0,33763714";
"2019-12,""Croatie"",""Fioul"",0,485109808";
"2020-01,""Croatie"",""Fioul"",0,63856991";
"2020-02,""Croatie"",""Fioul"",0,34914907";
"2020-03,""Croatie"",""Fioul"",,";
"2020-04,""Croatie"",""Fioul"",,";
"2020-05,""Croatie"",""Fioul"",,";
"2020-06,""Croatie"",""Fioul"",,";
"2020-07,""Croatie"",""Fioul"",,";
"2020-08,""Croatie"",""Fioul"",7,";0,00000069
"2020-09,""Croatie"",""Fioul"",,";
"2020-10,""Croatie"",""Fioul"",,";
"2020-11,""Croatie"",""Fioul"",0,41269923";
"2020-12,""Croatie"",""Fioul"",0,6794884";
"2021-01,""Croatie"",""Fioul"",0,66360855";
"2021-02,""Croatie"",""Fioul"",0,70132031";
"2021-03,""Croatie"",""Fioul"",0,63102602";
"2021-04,""Croatie"",""Fioul"",0,51428413";
"2021-05,""Croatie"",""Fioul"",,";
"2021-06,""Croatie"",""Fioul"",,";
"2021-07,""Croatie"",""Fioul"",,";
"2021-08,""Croatie"",""Fioul"",,";
"2021-09,""Croatie"",""Fioul"",,";
"2021-10,""Croatie"",""Fioul"",,";
"2021-11,""Croatie"",""Fioul"",,";
"2021-12,""Croatie"",""Fioul"",,";
"2022-01,""Croatie"",""Fioul"",,";
"2022-02,""Croatie"",""Fioul"",,";
"2022-03,""Croatie"",""Fioul"",,";
"2022-04,""Croatie"",""Fioul"",,";
"2022-05,""Croatie"",""Fioul"",,";
"2022-06,""Croatie"",""Fioul"",,";
"2022-07,""Croatie"",""Fioul"",,";
"2022-08,""Croatie"",""Fioul"",,";
"2022-09,""Croatie"",""Fioul"",,";
"2022-10,""Croatie"",""Fioul"",,";
"2022-11,""Croatie"",""Fioul"",,";
"2022-12,""Croatie"",""Fioul"",,";
"2023-01,""Croatie"",""Fioul"",,";
"2023-02,""Croatie"",""Fioul"",0,226717349";
"2023-03,""Croatie"",""Fioul"",0,186706279";
"2023-04,""Croatie"",""Fioul"",0,162686564";
"2023-05,""Croatie"",""Fioul"",0,57149004";
"2023-06,""Croatie"",""Fioul"",,";
"2023-07,""Croatie"",""Fioul"",,";
"2023-08,""Croatie"",""Fioul"",,";
"2023-09,""Croatie"",""Fioul"",,";
"2023-10,""Croatie"",""Fioul"",,";
"2023-11,""Croatie"",""Fioul"",,";
"2023-12,""Croatie"",""Fioul"",9,";0,70478
"2024-01,""Croatie"",""Fioul"",,";
"2024-02,""Croatie"",""Fioul"",,";
"2024-03,""Croatie"",""Fioul"",0,22229483";
"2024-04,""Croatie"",""Fioul"",,";
"2024-05,""Croatie"",""Fioul"",,";
"2024-06,""Croatie"",""Fioul"",,";
"2024-07,""Croatie"",""Fioul"",,";
"2024-08,""Croatie"",""Fioul"",,";
"2024-09,""Croatie"",""Fioul"",,";
"2024-10,""Croatie"",""Fioul"",,";
"2024-11,""Croatie"",""Fioul"",,";
"2024-12,""Croatie"",""Fioul"",,";
"2025-01,""Croatie"",""Fioul"",,";
"2025-02,""Croatie"",""Fioul"",,";
"2025-03,""Croatie"",""Fioul"",0,6678765";
"2025-04,""Croatie"",""Fioul"",,";
"2025-05,""Croatie"",""Fioul"",,";
"2025-06,""Croatie"",""Fioul"",,";
"2025-07,""Croatie"",""Fioul"",,";
"2025-08,""Croatie"",""Fioul"",,";
"2025-09,""Croatie"",""Fioul"",,";
"2025-10,""Croatie"",""Fioul"",,";
"2025-11,""Croatie"",""Fioul"",,";
"2016-01,""Croatie"",""Gaz"",,";
"2016-02,""Croatie"",""Gaz"",,";
"2016-03,""Croatie"",""Gaz"",,";
"2016-04,""Croatie"",""Gaz"",,";
"2016-05,""Croatie"",""Gaz"",,";
"2016-06,""Croatie"",""Gaz"",,";
"2016-07,""Croatie"",""Gaz"",,";
"2016-08,""Croatie"",""Gaz"",,";
"2016-09,""Croatie"",""Gaz"",,";
"2016-10,""Croatie"",""Gaz"",,";
"2016-11,""Croatie"",""Gaz"",,";
"2016-12,""Croatie"",""Gaz"",,";
"2017-01,""Croatie"",""Gaz"",,";
"2017-02,""Croatie"",""Gaz"",,";
"2017-03,""Croatie"",""Gaz"",,";
"2017-04,""Croatie"",""Gaz"",,";
"2017-05,""Croatie"",""Gaz"",,";
"2017-06,""Croatie"",""Gaz"",,";
"2017-07,""Croatie"",""Gaz"",,";
"2017-08,""Croatie"",""Gaz"",,";
"2017-09,""Croatie"",""Gaz"",,";
"2017-10,""Croatie"",""Gaz"",,";
"2017-11,""Croatie"",""Gaz"",,";
"2017-12,""Croatie"",""Gaz"",,";
"2018-01,""Croatie"",""Gaz"",,";
